ticker,TU1 Comdty,FV1 Comdty,UXY1 Comdty,US1 Comdty,WN1 Comdty
26/11/2013,110.2734375,121.9375,,132.71875,140.9375
27/11/2013,110.2890625,121.8359375,,132.21875,140.40625
29/11/2013,110.2890625,121.796875,,132.21875,140.53125
02/12/2013,110.28125,121.546875,,131.25,139.375
03/12/2013,110.28125,121.6953125,,131.65625,139.90625
04/12/2013,110.265625,121.4296875,,130.625,138.34375
05/12/2013,110.25,121.2890625,,130.4375,138.15625
06/12/2013,110.2421875,121.1640625,,130.375,138.125
09/12/2013,110.234375,121.1953125,,130.78125,138.6875
10/12/2013,110.25,121.421875,,131.71875,140.03125
11/12/2013,110.234375,121.25,,130.96875,138.9375
12/12/2013,110.1875,121.0390625,,130.75,138.5625
13/12/2013,110.1953125,121.03125,,131.125,139.15625
16/12/2013,110.1875,121.0546875,,130.84375,138.71875
17/12/2013,110.203125,121.234375,,131.3125,139.28125
18/12/2013,110.234375,121.171875,,130.71875,138.25
19/12/2013,110.1796875,120.75,,130.59375,138.4375
20/12/2013,110.171875,120.640625,,130.09375,138.90625
23/12/2013,110.1875,120.53125,,129.4375,138.40625
24/12/2013,110.1796875,120.3046875,,128.6875,137.15625
26/12/2013,110.1640625,120.3203125,,128.5,136.65625
27/12/2013,110.1796875,120.3359375,,128.28125,136.25
30/12/2013,110.21875,120.46875,,128.78125,137.0625
31/12/2013,110.1640625,120.359375,,128.3125,136.25
02/01/2014,109.90625,119.40625,,128.625,136.75
03/01/2014,109.875,119.3515625,,128.53125,136.53125
06/01/2014,109.8984375,119.5078125,,129.03125,137.3125
07/01/2014,109.90625,119.6171875,,129.3125,137.71875
08/01/2014,109.828125,119.1640625,,128.78125,137.1875
09/01/2014,109.828125,119.25,,129.34375,137.875
10/01/2014,109.953125,119.8515625,,130.71875,139.71875
13/01/2014,109.9921875,120.0078125,,131.09375,140.4375
14/01/2014,109.9296875,119.75,,130.65625,139.71875
15/01/2014,109.90625,119.609375,,130.53125,139.59375
16/01/2014,109.9140625,119.7578125,,131.09375,140.3125
17/01/2014,109.9296875,119.828125,,131.3125,140.71875
21/01/2014,109.9375,119.7734375,,131.40625,141.0625
22/01/2014,109.8828125,119.5234375,,131.0625,140.53125
23/01/2014,109.96875,120.0546875,,132.3125,142.40625
24/01/2014,110,120.1796875,,132.84375,143.125
27/01/2014,109.9921875,120.078125,,132.34375,142.5
28/01/2014,110.015625,120.25,,132.625,142.65625
29/01/2014,110.0703125,120.5546875,,133.5,143.84375
30/01/2014,110.078125,120.4765625,,133.28125,143.5
31/01/2014,110.1015625,120.625,,133.59375,143.8125
03/02/2014,110.15625,120.96875,,134.90625,145.8125
04/02/2014,110.140625,120.875,,134.15625,144.53125
05/02/2014,110.125,120.7578125,,133.40625,143.1875
06/02/2014,110.109375,120.6484375,,133.03125,142.65625
07/02/2014,110.1484375,120.9140625,,133.3125,142.9375
10/02/2014,110.140625,120.8359375,,133.28125,143
11/02/2014,110.1015625,120.6015625,,132.84375,142.53125
12/02/2014,110.0703125,120.4140625,,132.25,141.65625
13/02/2014,110.125,120.734375,,133,142.53125
14/02/2014,110.125,120.6484375,,132.90625,142.4375
18/02/2014,110.15625,120.8671875,,133.3125,142.9375
19/02/2014,110.125,120.703125,,132.96875,142.375
20/02/2014,110.1171875,120.5625,,132.71875,141.90625
21/02/2014,110.1328125,120.625,,133.09375,142.5625
24/02/2014,110.1171875,120.5625,,132.84375,142.21875
25/02/2014,110.1328125,120.7578125,,133.625,143.4375
26/02/2014,110.1640625,120.9140625,,134.09375,144.0625
27/02/2014,110.1796875,121.03125,,134.65625,145.03125
28/02/2014,110.171875,120.90625,,134.59375,145.09375
03/03/2014,110.203125,121.1015625,,135.1875,145.90625
04/03/2014,110.15625,120.8125,,133.9375,144.03125
05/03/2014,110.1640625,120.7890625,,133.90625,143.875
06/03/2014,110.125,120.6484375,,133.28125,142.90625
07/03/2014,110.0625,120.3125,,132.6875,142.09375
10/03/2014,110.0703125,120.390625,,132.71875,141.96875
11/03/2014,110.0703125,120.46875,,133,142.46875
12/03/2014,110.09375,120.6015625,,133.6875,143.4375
13/03/2014,110.1328125,120.890625,,134.84375,145.03125
14/03/2014,110.1328125,120.8828125,,135,145.375
17/03/2014,110.109375,120.6484375,,134.3125,144.40625
18/03/2014,110.1328125,120.7734375,,134.5,144.5
19/03/2014,110.0078125,120.015625,,133.5,143.4375
20/03/2014,110,119.9375,,133.5625,143.875
21/03/2014,110.015625,119.90625,,132.65625,143.375
24/03/2014,109.984375,119.8125,,133.09375,144.21875
25/03/2014,110.015625,119.8984375,,133.0625,144.03125
26/03/2014,110.0625,120.109375,,133.59375,144.71875
27/03/2014,110.0703125,120.1015625,,134.21875,145.625
28/03/2014,110.0703125,119.9765625,,133.53125,144.84375
31/03/2014,110.109375,120.0078125,,133.21875,144.46875
01/04/2014,109.7734375,118.8984375,,132.625,143.4375
02/04/2014,109.7265625,118.625,,131.96875,142.46875
03/04/2014,109.7265625,118.640625,,132.21875,143.03125
04/04/2014,109.8203125,119.0625,,132.96875,143.96875
07/04/2014,109.859375,119.2109375,,133.4375,144.65625
08/04/2014,109.8671875,119.25,,133.65625,145.125
09/04/2014,109.921875,119.4453125,,133.4375,144.625
10/04/2014,109.984375,119.734375,,134.4375,146.125
11/04/2014,109.9765625,119.78125,,134.78125,146.75
14/04/2014,109.9609375,119.609375,,134.5,146.53125
15/04/2014,109.9453125,119.5234375,,134.8125,147.125
16/04/2014,109.9296875,119.3515625,,134.875,147.25
17/04/2014,109.8828125,119.0078125,,133.90625,145.90625
21/04/2014,109.890625,119.0625,,133.71875,145.625
22/04/2014,109.8671875,118.953125,,133.9375,146.125
23/04/2014,109.8984375,119.140625,,134.46875,146.9375
24/04/2014,109.890625,119.125,,134.53125,147.0625
25/04/2014,109.9140625,119.1796875,,134.9375,147.65625
28/04/2014,109.9140625,119.2265625,,134.71875,147.15625
29/04/2014,109.890625,119.1484375,,134.375,146.40625
30/04/2014,109.9375,119.453125,,134.9375,147.28125
01/05/2014,109.953125,119.578125,,135.6875,148.53125
02/05/2014,109.921875,119.4609375,,136.1875,149.53125
05/05/2014,109.9296875,119.4609375,,135.71875,148.46875
06/05/2014,109.921875,119.453125,,136.0625,149.1875
07/05/2014,109.9765625,119.640625,,136,148.625
08/05/2014,110,119.796875,,136.1875,148.4375
09/05/2014,110.015625,119.78125,,135.75,147.625
12/05/2014,109.9921875,119.640625,,135.34375,147.03125
13/05/2014,110.015625,119.8359375,,135.875,148
14/05/2014,110.0625,120.1171875,,137.03125,149.875
15/05/2014,110.078125,120.2421875,,137.59375,150.8125
16/05/2014,110.0703125,120.1953125,,137.4375,150.5625
19/05/2014,110.1015625,120.25,,136.96875,149.65625
20/05/2014,110.1171875,120.421875,,137.25,149.875
21/05/2014,110.109375,120.3359375,,136.6875,148.84375
22/05/2014,110.0859375,120.203125,,136.5,148.5625
23/05/2014,110.109375,120.34375,,136.9375,149.34375
27/05/2014,110.09375,120.34375,,137.375,150.21875
28/05/2014,110.1328125,120.6328125,,138.65625,152.125
29/05/2014,110.1328125,120.546875,,138.4375,151.65625
30/05/2014,110.1328125,120.4921875,,138.25,151.46875
02/06/2014,110.0859375,120.140625,,137.1875,149.90625
03/06/2014,110.0859375,119.984375,,136.21875,148.5
04/06/2014,110.0703125,119.953125,,136.03125,148.3125
05/06/2014,110.1015625,120.0546875,,136.28125,148.625
06/06/2014,110.0703125,119.921875,,136.28125,148.53125
09/06/2014,110.03125,119.765625,,136.125,148.28125
10/06/2014,110.015625,119.65625,,135.84375,147.8125
11/06/2014,110.015625,119.7265625,,135.78125,147.8125
12/06/2014,110.03125,119.90625,,136.65625,149.21875
13/06/2014,109.984375,119.734375,,136.59375,149.1875
16/06/2014,109.953125,119.6953125,,136.78125,149.53125
17/06/2014,109.921875,119.4453125,,135.90625,148.28125
18/06/2014,109.9375,119.6015625,,136.46875,149.03125
19/06/2014,109.984375,119.7578125,,136.375,148.71875
20/06/2014,109.9921875,119.703125,,135.34375,147.125
23/06/2014,109.9921875,119.671875,,135.375,147.1875
24/06/2014,109.984375,119.796875,,136.03125,148.1875
25/06/2014,110.0234375,119.9453125,,136.5,148.84375
26/06/2014,110.0546875,120.1328125,,137.15625,149.75
27/06/2014,110.0625,120.1640625,,136.90625,149.28125
30/06/2014,110.0625,120.1796875,,137.1875,149.9375
01/07/2014,109.7734375,119.3046875,,136.34375,148.46875
02/07/2014,109.71875,119.015625,,135.25,146.8125
03/07/2014,109.65625,118.859375,,135,146.46875
07/07/2014,109.6484375,118.8671875,,135.6875,147.5625
08/07/2014,109.6640625,119.046875,,136.59375,149.03125
09/07/2014,109.6796875,119.15625,,136.96875,149.53125
10/07/2014,109.765625,119.3125,,137.09375,149.4375
11/07/2014,109.7890625,119.3515625,,137.375,149.96875
14/07/2014,109.7578125,119.1875,,136.90625,149.375
15/07/2014,109.71875,119.078125,,136.9375,149.4375
16/07/2014,109.6875,119.0234375,,137.15625,149.84375
17/07/2014,109.734375,119.265625,,138.125,151.34375
18/07/2014,109.7265625,119.1875,,138.0625,151.25
21/07/2014,109.6875,119.09375,,138.4375,151.96875
22/07/2014,109.71875,119.2421875,,138.5625,152.25
23/07/2014,109.7421875,119.2890625,,138.5625,152.15625
24/07/2014,109.703125,119.046875,,137.875,151.09375
25/07/2014,109.7109375,119.1640625,,138.65625,152.5
28/07/2014,109.703125,119.0390625,,138.28125,152
29/07/2014,109.7109375,119.1484375,,138.9375,153.03125
30/07/2014,109.65625,118.8046875,,137.5,150.78125
31/07/2014,109.7109375,118.8359375,,137.40625,150.84375
01/08/2014,109.8359375,119.3046875,,137.9375,151.21875
04/08/2014,109.8359375,119.3671875,,138.09375,151.34375
05/08/2014,109.828125,119.328125,,138.375,151.78125
06/08/2014,109.84375,119.40625,,138.5,151.75
07/08/2014,109.8828125,119.6484375,,139.25,152.84375
08/08/2014,109.875,119.609375,,139.40625,153.0625
11/08/2014,109.8671875,119.59375,,139.40625,152.90625
12/08/2014,109.875,119.609375,,138.96875,152.09375
13/08/2014,109.90625,119.8046875,,139.46875,152.78125
14/08/2014,109.9140625,119.84375,,140.0625,154
15/08/2014,109.9296875,119.984375,,141.03125,155.59375
18/08/2014,109.921875,119.875,,140.15625,154.09375
19/08/2014,109.90625,119.8125,,139.78125,153.46875
20/08/2014,109.8203125,119.5546875,,139.6875,153.46875
21/08/2014,109.828125,119.5859375,,140.0625,154.15625
22/08/2014,109.796875,119.421875,,140.4375,155.0625
25/08/2014,109.7734375,119.375,,140.71875,155.5625
26/08/2014,109.796875,119.46875,,140.53125,155.15625
27/08/2014,109.828125,119.5859375,,141.15625,156.25
28/08/2014,109.8515625,119.6953125,,141.71875,157.28125
29/08/2014,109.8828125,119.71875,,141.53125,157
02/09/2014,109.8203125,119.4453125,,140.125,154.6875
03/09/2014,109.8359375,119.4375,,140.375,155.15625
04/09/2014,109.8125,119.3359375,,139.625,153.90625
05/09/2014,109.8671875,119.4921875,,139.375,153.1875
08/09/2014,109.828125,119.3515625,,139.40625,153.5
09/09/2014,109.78125,119.140625,,139.15625,153.3125
10/09/2014,109.765625,119.0625,,138.625,152.375
11/09/2014,109.7890625,119.0703125,,138.71875,152.75
12/09/2014,109.796875,118.9375,,137.28125,150.375
15/09/2014,109.828125,119.0625,,137.5625,150.6875
16/09/2014,109.859375,119.171875,,137.46875,150.4375
17/09/2014,109.8203125,119.015625,,137.375,150.21875
18/09/2014,109.8046875,118.8125,,137.15625,150.28125
19/09/2014,109.8125,118.90625,,137.90625,151.34375
22/09/2014,109.859375,119.09375,,136.75,150.46875
23/09/2014,109.890625,119.21875,,137.40625,151.46875
24/09/2014,109.859375,119.078125,,136.84375,150.6875
25/09/2014,109.9140625,119.34375,,137.8125,152.34375
26/09/2014,109.875,119.1640625,,137.625,152.3125
29/09/2014,109.8828125,119.3046875,,138.3125,153.28125
30/09/2014,109.8984375,119.3125,,137.90625,152.5
01/10/2014,109.5546875,118.75,,139.625,155.0625
02/10/2014,109.5390625,118.671875,,139,154.0625
03/10/2014,109.4765625,118.484375,,139.21875,154.59375
06/10/2014,109.5546875,118.7421875,,139.375,154.6875
07/10/2014,109.6015625,119.0234375,,140.59375,156.59375
08/10/2014,109.71875,119.375,,140.65625,156.4375
09/10/2014,109.734375,119.390625,,140.8125,156.5
10/10/2014,109.765625,119.453125,,141.28125,157.25
13/10/2014,109.84375,119.8828125,,142.03125,158.09375
14/10/2014,109.90625,120,,142.6875,159.375
15/10/2014,110.0625,120.7109375,,144.375,161.59375
16/10/2014,109.984375,120.421875,,143.40625,159.96875
17/10/2014,109.9140625,120.203125,,142.90625,159.21875
20/10/2014,109.96875,120.34375,,143.09375,159.46875
21/10/2014,109.9609375,120.3046875,,142.6875,158.8125
22/10/2014,109.9296875,120.1484375,,142.40625,158.40625
23/10/2014,109.890625,119.9140625,,141.71875,157.25
24/10/2014,109.90625,119.9375,,141.71875,157.125
27/10/2014,109.9375,120.0234375,,141.96875,157.5625
28/10/2014,109.9296875,119.9296875,,141.53125,156.875
29/10/2014,109.8046875,119.4453125,,141.375,157.0625
30/10/2014,109.8125,119.59375,,141.5625,157.375
31/10/2014,109.78125,119.4296875,,141.09375,156.8125
03/11/2014,109.75,119.3203125,,141.0625,156.6875
04/11/2014,109.75,119.3203125,,141.25,157.0625
05/11/2014,109.7265625,119.3359375,,141.09375,156.78125
06/11/2014,109.6953125,119.2109375,,140.65625,156.0625
07/11/2014,109.78125,119.5703125,,141.65625,157.28125
10/11/2014,109.7109375,119.328125,,140.96875,156.25
11/11/2014,109.6875,119.25,,140.71875,156
12/11/2014,109.7109375,119.359375,,141.125,156.5
13/11/2014,109.7578125,119.46875,,141.25,156.65625
14/11/2014,109.78125,119.5703125,,141.6875,157.46875
17/11/2014,109.7890625,119.46875,,141.375,157
18/11/2014,109.796875,119.5703125,,141.6875,157.4375
19/11/2014,109.7734375,119.453125,,141.21875,156.78125
20/11/2014,109.8125,119.5625,,141.5625,157.1875
21/11/2014,109.828125,119.6484375,,142,157.96875
24/11/2014,109.84375,119.7109375,,142.0625,158
25/11/2014,109.890625,119.875,,142.96875,159.375
26/11/2014,109.9140625,120.015625,,143.4375,159.9375
28/11/2014,109.9609375,120.203125,,144.0625,160.875
01/12/2014,109.9609375,120.15625,,143.53125,159.96875
02/12/2014,109.8984375,119.84375,,142.53125,158.40625
03/12/2014,109.8515625,119.7578125,,142.71875,158.78125
04/12/2014,109.8828125,119.8671875,,143.28125,159.625
05/12/2014,109.6875,119.34375,,142.96875,159.40625
08/12/2014,109.703125,119.4140625,,144,161.03125
09/12/2014,109.71875,119.6171875,,144.59375,161.71875
10/12/2014,109.8125,119.8984375,,145.375,162.78125
11/12/2014,109.75,119.71875,,145.53125,162.96875
12/12/2014,109.8671875,120.0859375,,146.625,164.875
15/12/2014,109.7890625,119.875,,146.53125,165.1875
16/12/2014,109.84375,120.125,,147.21875,166.46875
17/12/2014,109.75,119.65625,,146.15625,165.125
18/12/2014,109.71875,119.4921875,,145.1875,163.40625
19/12/2014,109.6875,119.4921875,,145.78125,164.3125
22/12/2014,109.6640625,119.4140625,,144.59375,165.03125
23/12/2014,109.6015625,119.1015625,,142.875,162.21875
24/12/2014,109.5859375,119.109375,,143.15625,162.8125
26/12/2014,109.5859375,119.125,,143.375,163.3125
29/12/2014,109.6328125,119.34375,,144,164.375
30/12/2014,109.6640625,119.46875,,144.28125,164.84375
31/12/2014,109.671875,119.6015625,,144.5625,165.1875
02/01/2015,109.3203125,119.09375,,145.5,166.6875
05/01/2015,109.3359375,119.3125,,146.96875,169.21875
06/01/2015,109.40625,119.6953125,,148.15625,171.59375
07/01/2015,109.453125,119.796875,,148.1875,171.8125
08/01/2015,109.46875,119.703125,,146.90625,169.5625
09/01/2015,109.5390625,119.984375,,147.53125,170.65625
12/01/2015,109.59375,120.265625,,148.4375,172.4375
13/01/2015,109.6484375,120.4375,,148.625,172.6875
14/01/2015,109.7421875,120.734375,,149.40625,173.6875
15/01/2015,109.8359375,121.125,,150.09375,174.78125
16/01/2015,109.765625,120.796875,,149.53125,174.03125
20/01/2015,109.75,120.75,,149.84375,175.125
21/01/2015,109.7265625,120.546875,,149.09375,173.84375
22/01/2015,109.6796875,120.359375,,148.5,172.8125
23/01/2015,109.7421875,120.625,,149.84375,175.03125
26/01/2015,109.6875,120.4765625,,149.59375,174.875
27/01/2015,109.71875,120.5703125,,149.53125,174.71875
28/01/2015,109.796875,121.03125,,151.1875,177.84375
29/01/2015,109.7734375,120.8828125,,150.40625,176.96875
30/01/2015,109.8828125,121.34375,,151.28125,178.9375
02/02/2015,109.890625,121.3515625,,150.84375,178.90625
03/02/2015,109.8203125,120.8984375,,149.28125,175.25
04/02/2015,109.796875,120.8515625,,149.4375,174.9375
05/02/2015,109.78125,120.8203125,,148.875,173.90625
06/02/2015,109.5234375,119.96875,,147.65625,171.15625
09/02/2015,109.53125,119.8671875,,147.59375,171.03125
10/02/2015,109.5078125,119.7421875,,146.875,169.625
11/02/2015,109.515625,119.7421875,,146.90625,169.78125
12/02/2015,109.5625,119.875,,146.8125,169.53125
13/02/2015,109.5546875,119.796875,,145.90625,168.1875
17/02/2015,109.4921875,119.3125,,144.09375,165.03125
18/02/2015,109.640625,119.8359375,,144.8125,166.375
19/02/2015,109.59375,119.578125,,144.3125,165.3125
20/02/2015,109.546875,119.4296875,,144.03125,165.125
23/02/2015,109.6328125,119.734375,,145.34375,167.5
24/02/2015,109.7421875,120.1796875,,146.15625,169.0625
25/02/2015,109.7265625,120.15625,,146.875,169.8125
26/02/2015,109.65625,119.8671875,,146.8125,168.75
27/02/2015,109.703125,119.9921875,,147.03125,169.1875
02/03/2015,109.625,119.65625,,145.8125,166.6875
03/03/2015,109.5859375,119.4765625,,145.15625,165.90625
04/03/2015,109.6171875,119.59375,,145.34375,165.6875
05/03/2015,109.6640625,119.7421875,,145.46875,165.8125
06/03/2015,109.4921875,119.171875,,143.375,162.46875
09/03/2015,109.5703125,119.375,,144.1875,163.59375
10/03/2015,109.609375,119.5703125,,145.25,165.8125
11/03/2015,109.6015625,119.5625,,145.71875,166.84375
12/03/2015,109.6640625,119.7265625,,145.6875,167
13/03/2015,109.6796875,119.734375,,145.6875,166.625
16/03/2015,109.65625,119.8046875,,145.84375,167.03125
17/03/2015,109.6328125,119.84375,,146.65625,168.6875
18/03/2015,109.84375,120.5546875,,148.15625,170.84375
19/03/2015,109.734375,120.28125,,147.96875,170.8125
20/03/2015,109.78125,120.6015625,,148.59375,171.9375
23/03/2015,109.796875,120.6796875,,164.03125,170.84375
24/03/2015,109.8359375,120.8203125,,165.25,172.15625
25/03/2015,109.84375,120.6484375,,164.53125,171.09375
26/03/2015,109.796875,120.3828125,,162.40625,168.3125
27/03/2015,109.8671875,120.6484375,,164.40625,170.46875
30/03/2015,109.84375,120.6328125,,163.46875,169.59375
31/03/2015,109.9140625,120.8828125,,163.875,169.875
01/04/2015,109.6171875,120.4296875,,165.8125,171.9375
02/04/2015,109.609375,120.375,,164.5625,170.5625
03/04/2015,109.7421875,120.8515625,,165.75,171.71875
06/04/2015,109.6953125,120.6015625,,163.75,169.40625
07/04/2015,109.65625,120.484375,,164.625,170.5
08/04/2015,109.6484375,120.46875,,164.9375,170.8125
09/04/2015,109.609375,120.1875,,163.25,168.75
10/04/2015,109.578125,120.1328125,,163.5,169.1875
13/04/2015,109.625,120.265625,,163.46875,169.1875
14/04/2015,109.671875,120.4453125,,164.375,170.21875
15/04/2015,109.7109375,120.5546875,,164.09375,170
16/04/2015,109.7578125,120.7265625,,164.125,170
17/04/2015,109.71875,120.703125,,165.46875,171.4375
20/04/2015,109.6640625,120.5859375,,163.78125,169.5625
21/04/2015,109.671875,120.5,,163.375,169.0625
22/04/2015,109.6328125,120.2734375,,161.46875,167.09375
23/04/2015,109.6640625,120.4453125,,162.03125,167.65625
24/04/2015,109.7265625,120.640625,,162.5625,168.1875
27/04/2015,109.7109375,120.5625,,162.84375,168.34375
28/04/2015,109.6875,120.390625,,161.46875,166.71875
29/04/2015,109.671875,120.234375,,159.875,164.75
30/04/2015,109.6328125,120.1328125,,159.59375,164.5
01/05/2015,109.5859375,119.8359375,,157.625,162.40625
04/05/2015,109.6015625,119.875,,156.78125,161.28125
05/05/2015,109.546875,119.65625,,156.0625,160.375
06/05/2015,109.515625,119.515625,,154.3125,158.21875
07/05/2015,109.53125,119.59375,,155.96875,160.28125
08/05/2015,109.65625,119.9453125,,156.21875,160.53125
11/05/2015,109.5859375,119.4921875,,153.1875,157
12/05/2015,109.6171875,119.6171875,,153.59375,157.5
13/05/2015,109.6875,119.7109375,,152.5625,156.1875
14/05/2015,109.7578125,119.9765625,,153,156.5
15/05/2015,109.765625,120.1953125,,155.59375,159.71875
18/05/2015,109.703125,119.859375,,153.46875,157.125
19/05/2015,109.6328125,119.59375,,153,156.5625
20/05/2015,109.671875,119.78125,,152.71875,156.21875
21/05/2015,109.6875,119.9921875,,154.40625,158.15625
22/05/2015,109.6015625,119.65625,,153.78125,157.5625
26/05/2015,109.6328125,119.9375,,156.21875,160.46875
27/05/2015,109.6328125,119.9140625,,156.5625,160.84375
28/05/2015,109.6875,120.0859375,,156.34375,160.625
29/05/2015,109.734375,120.2578125,,157.1875,161.6875
01/06/2015,109.6484375,119.84375,,154.96875,158.9375
02/06/2015,109.625,119.6328125,,153.3125,157.125
03/06/2015,109.5703125,119.3125,,151.25,154.90625
04/06/2015,109.6015625,119.53125,,152.90625,156.78125
05/06/2015,109.515625,119.078125,,151.25,154.90625
08/06/2015,109.6015625,119.2734375,,151.5625,155.125
09/06/2015,109.5390625,119.1640625,,150.65625,154.03125
10/06/2015,109.5078125,118.953125,,149.46875,152.6875
11/06/2015,109.5234375,119.234375,,151.875,155.34375
12/06/2015,109.5234375,119.203125,,152,155.5
15/06/2015,109.5859375,119.3515625,,152.125,155.75
16/06/2015,109.609375,119.5,,152.9375,156.6875
17/06/2015,109.6953125,119.78125,,152.5625,156.21875
18/06/2015,109.703125,119.6875,,151.25,154.5625
19/06/2015,109.7578125,120,,153.59375,156.8125
22/06/2015,109.671875,119.6640625,,149.71875,152.90625
23/06/2015,109.6484375,119.484375,,148.8125,151.8125
24/06/2015,109.6953125,119.625,,149.84375,153.125
25/06/2015,109.6875,119.5546875,,149.5625,152.75
26/06/2015,109.6328125,119.3125,,147.5625,150.4375
29/06/2015,109.7578125,119.9140625,,150.90625,154.125
30/06/2015,109.7578125,119.9375,,150.84375,154.0625
01/07/2015,109.3359375,118.8671875,,148.84375,151.71875
02/07/2015,109.4609375,119.1796875,,149.1875,151.9375
06/07/2015,109.5703125,119.65625,,152.0625,155.125
07/07/2015,109.6171875,119.8046875,,153.5,156.5625
08/07/2015,109.6953125,119.9921875,,154.125,157.3125
09/07/2015,109.6015625,119.640625,,151.59375,154.5
10/07/2015,109.4453125,119.1171875,,149.09375,151.78125
13/07/2015,109.4296875,119,,149.15625,151.875
14/07/2015,109.5,119.203125,,149.53125,152.3125
15/07/2015,109.5390625,119.3984375,,150.84375,153.84375
16/07/2015,109.453125,119.21875,,151.34375,154.4375
17/07/2015,109.4375,119.1328125,,152.09375,155.3125
20/07/2015,109.3671875,118.96875,,151.75,154.78125
21/07/2015,109.4140625,119.1875,,152.3125,155.40625
22/07/2015,109.3671875,119.15625,,153.1875,156.53125
23/07/2015,109.40625,119.3203125,,154.46875,158.0625
24/07/2015,109.4375,119.421875,,154.59375,158.34375
27/07/2015,109.515625,119.703125,,155.1875,159.03125
28/07/2015,109.5,119.6328125,,154.875,158.53125
29/07/2015,109.4609375,119.546875,,154.375,157.96875
30/07/2015,109.40625,119.46875,,155.15625,158.875
31/07/2015,109.53125,119.84375,,155.9375,159.53125
03/08/2015,109.5546875,119.9921875,,157.59375,161.375
04/08/2015,109.4140625,119.5703125,,156.875,160.65625
05/08/2015,109.390625,119.328125,,155.65625,159.21875
06/08/2015,109.4296875,119.46875,,156.71875,160.34375
07/08/2015,109.3828125,119.609375,,158.53125,162.6875
10/08/2015,109.390625,119.453125,,156.78125,160.59375
11/08/2015,109.515625,119.921875,,158.8125,163.15625
12/08/2015,109.5703125,120.0390625,,158.625,162.84375
13/08/2015,109.453125,119.703125,,157.90625,161.90625
14/08/2015,109.421875,119.5859375,,158.125,162.3125
17/08/2015,109.4609375,119.796875,,159.09375,163.40625
18/08/2015,109.4453125,119.703125,,157.71875,161.625
19/08/2015,109.5625,120.109375,,158.8125,162.875
20/08/2015,109.515625,120.140625,,160.09375,164.625
21/08/2015,109.609375,120.4140625,,160.1875,164.78125
24/08/2015,109.75,120.7734375,,160.90625,165.5
25/08/2015,109.6015625,120.234375,,157.71875,161.6875
26/08/2015,109.6328125,120.2734375,,156.03125,159.71875
27/08/2015,109.6015625,120.203125,,156.875,160.53125
28/08/2015,109.5078125,119.953125,,156.71875,160.34375
31/08/2015,109.4609375,119.8125,,156.125,159.75
01/09/2015,109.515625,119.984375,,156.125,159.625
02/09/2015,109.5,119.8984375,,155.5,158.78125
03/09/2015,109.5546875,120.078125,,155.96875,159.21875
04/09/2015,109.5625,120.1953125,,157.3125,160.84375
08/09/2015,109.5,119.9453125,,155.4375,158.75
09/09/2015,109.5078125,120.0078125,,156.15625,159.5
10/09/2015,109.515625,119.90625,,155.28125,158.40625
11/09/2015,109.546875,120.140625,,156.28125,159.65625
14/09/2015,109.515625,120.140625,,156.4375,159.71875
15/09/2015,109.3984375,119.671875,,153.875,156.65625
16/09/2015,109.328125,119.625,,153.25,155.90625
17/09/2015,109.53125,120.2109375,,154.5625,157.34375
18/09/2015,109.578125,120.4921875,,157.25,160.21875
21/09/2015,109.5234375,120.203125,,155.3125,157.84375
22/09/2015,109.609375,120.5390625,,155.75,158.875
23/09/2015,109.609375,120.46875,,155.625,158.625
24/09/2015,109.640625,120.546875,,156.6875,159.78125
25/09/2015,109.6171875,120.40625,,155.4375,158.3125
28/09/2015,109.6640625,120.65625,,157.53125,160.6875
29/09/2015,109.7109375,120.8828125,,157.90625,161.09375
30/09/2015,109.71875,120.8359375,,157.34375,160.40625
01/10/2015,109.5,120.5,,157.8125,161.09375
02/10/2015,109.65625,120.9609375,,158.8125,161.96875
05/10/2015,109.5859375,120.6640625,,157.25,160.0625
06/10/2015,109.609375,120.75,,157.8125,160.75
07/10/2015,109.5625,120.5703125,,157.65625,160.5
08/10/2015,109.546875,120.4296875,,156.40625,158.875
09/10/2015,109.53125,120.390625,,156.90625,159.46875
12/10/2015,109.5546875,120.5390625,,157.8125,160.5625
13/10/2015,109.5859375,120.625,,157.84375,160.28125
14/10/2015,109.71875,121.0390625,,159.59375,162.03125
15/10/2015,109.6328125,120.7421875,,158.71875,161.28125
16/10/2015,109.6015625,120.6796875,,158.9375,161.59375
19/10/2015,109.6328125,120.7109375,,158.375,161.0625
20/10/2015,109.5546875,120.4765625,,157.28125,159.96875
21/10/2015,109.5703125,120.59375,,158.40625,161.4375
22/10/2015,109.625,120.65625,,158.4375,161.65625
23/10/2015,109.546875,120.3203125,,157.15625,160.5625
26/10/2015,109.546875,120.3984375,,158.03125,161.375
27/10/2015,109.6015625,120.609375,,158.53125,161.8125
28/10/2015,109.40625,120.0546875,,158.125,161.4375
29/10/2015,109.359375,119.78125,,155.84375,158.6875
30/10/2015,109.328125,119.7734375,,156.4375,159.75
02/11/2015,109.28125,119.5859375,,155.75,159.09375
03/11/2015,109.2421875,119.4296875,,154.625,157.90625
04/11/2015,109.1640625,119.203125,,154.6875,158.09375
05/11/2015,109.1640625,119.1484375,,154.09375,157.53125
06/11/2015,109.0546875,118.703125,,152.3125,155.5
09/11/2015,109.078125,118.703125,,152.09375,155.0625
10/11/2015,109.125,118.90625,,152.59375,155.46875
