ticker,WN1 Comdty,FV1 Comdty,TU1 Comdty,US1 Comdty
20/04/2012,25.9227,5.0221,1.8933,15.3071
23/04/2012,26.1888,5.029,1.894,15.4088
24/04/2012,26.025,5.0239,1.8937,15.3495
25/04/2012,25.8294,5.025,1.8537,15.3029
26/04/2012,25.9091,5.0304,1.8942,15.3495
27/04/2012,26.0523,5.0333,1.894,15.4088
30/04/2012,26.067,5.0347,1.8942,15.4301
01/05/2012,25.8,5.0297,1.8938,15.324
02/05/2012,26.0659,5.0329,1.8539,15.4258
03/05/2012,26.0728,5.034,1.894,15.4258
04/05/2012,26.3322,5.0412,1.8544,15.5404
07/05/2012,26.3595,5.0416,1.8942,15.5489
08/05/2012,26.6192,5.0466,1.8944,15.6465
09/05/2012,26.5509,5.047,1.8944,15.6465
10/05/2012,26.4894,5.0452,1.8542,15.6295
11/05/2012,26.7629,5.0502,1.8542,15.7357
14/05/2012,27.1532,5.0549,1.8541,15.8675
15/05/2012,27.2629,5.051,1.8536,15.9101
16/05/2012,27.4,5.0492,1.893,15.9654
17/05/2012,28.018,5.0488,1.8525,16.1783
18/05/2012,28.0984,5.0481,1.8926,16.1698
21/05/2012,28.0437,5.0481,1.8527,16.1144
22/05/2012,27.4628,5.0412,1.8525,15.9611
23/05/2012,28.0573,5.0502,1.8932,16.1655
24/05/2012,27.7633,5.0434,1.8525,16.059
25/05/2012,27.7975,5.0445,1.893,16.0888
29/05/2012,27.8043,5.0434,1.8529,16.1016
30/05/2012,28.6237,5.0596,1.8536,16.3531
31/05/2012,28.8511,5.0614,1.8938,16.4384
01/06/2012,29.7316,5.0708,1.8544,16.7587
04/06/2012,29.583,5.0582,1.894,16.6561
05/06/2012,29.2513,5.0603,1.8542,16.5664
06/06/2012,28.6099,5.0481,1.8536,16.3104
07/06/2012,28.3895,5.051,1.8534,16.272
08/06/2012,28.3689,5.051,1.8532,16.2934
11/06/2012,28.603,5.056,1.853,16.3829
12/06/2012,28.2764,5.0441,1.8524,16.2379
13/06/2012,28.6395,5.0531,1.8522,16.3787
14/06/2012,28.6995,5.0488,1.852,16.3659
15/06/2012,28.7891,5.0585,1.8527,16.4298
18/06/2012,28.8452,5.0574,1.8524,16.4298
19/06/2012,28.5823,5.0531,1.8524,16.3403
20/06/2012,28.5823,5.0445,1.8515,16.3104
21/06/2012,28.3611,5.0481,1.8517,16.3964
22/06/2012,27.9581,5.0441,1.8515,16.2425
25/06/2012,28.4295,5.0546,1.8517,16.4049
26/06/2012,28.3269,5.0517,1.8517,16.3536
27/06/2012,28.3543,5.0535,1.8517,16.375
28/06/2012,28.5252,5.06,1.8517,16.4819
29/06/2012,27.9103,5.0492,1.8912,16.2254
02/07/2012,28.4363,5.0721,1.8864,16.4477
03/07/2012,28.0673,5.0641,1.8857,16.3023
05/07/2012,28.2108,5.0699,1.8866,16.3536
06/07/2012,28.5731,5.0775,1.8875,16.4862
09/07/2012,28.8537,5.0811,1.888,16.5847
10/07/2012,29.0181,5.0822,1.8878,16.6403
11/07/2012,29.066,5.0804,1.888,16.6617
12/07/2012,29.2442,5.0811,1.8885,16.726
13/07/2012,29.1071,5.0811,1.8889,16.666
16/07/2012,29.2854,5.0898,1.8901,16.7474
17/07/2012,28.9922,5.0843,1.8894,16.6318
18/07/2012,29.1209,5.0908,1.8901,16.6789
19/07/2012,28.9016,5.0872,1.8904,16.5847
20/07/2012,29.3402,5.0952,1.8908,16.7474
23/07/2012,29.5038,5.0995,1.8906,16.7989
24/07/2012,29.7906,5.1013,1.8908,16.8975
25/07/2012,29.8482,5.1017,1.8904,16.8889
26/07/2012,29.704,5.0984,1.8901,16.846
27/07/2012,28.7099,5.0811,1.889,16.5076
30/07/2012,29.1277,5.0916,1.8901,16.6403
31/07/2012,29.1483,5.0952,1.8903,16.6446
01/08/2012,28.929,5.0843,1.8896,16.5419
02/08/2012,29.3608,5.0912,1.8897,16.7089
03/08/2012,28.6415,5.0768,1.8892,16.4391
06/08/2012,28.7129,5.0836,1.8894,16.4905
07/08/2012,28.2791,5.0717,1.8883,16.3194
08/08/2012,28.1493,5.0681,1.8877,16.2809
09/08/2012,28.0668,5.0674,1.8877,16.2638
10/08/2012,28.2996,5.075,1.8882,16.3451
13/08/2012,28.2723,5.0742,1.8882,16.3408
14/08/2012,27.7534,5.0649,1.8878,16.1613
